idHVIngresos,strTengoIngresos,strAnioIngresos,decRemuBrutaPublico,decRemuBrutaPrivado,decRentaIndividualPublico,decRentaIndividualPrivado,decOtroIngresoPublico,decOtroIngresoPrivado,idEstado,strUsuario,idHojaVida
129408,1,2018,0,0,0,18000,0,0,1,,130638
129466,1,2018,0,50000,0,0,0,0,1,,130704
129546,1,2018,28046.04,0,0,0,0,0,1,,130711
129492,1,2018,0,0,0,60,0,0,1,,130734
129444,1,2018,0,11180,0,15848,0,0,1,,130677
129461,1,2018,7000,0,0,13200,0,0,1,,130697
132037,1,2018,0,0,0,25000,0,0,1,,133410
129630,1,2018,0,1160,0,0,0,0,1,,130687
129731,1,2018,0,0,0,48000,0,0,1,,130996
129489,1,2018,0,0,0,15000,0,0,1,,130713
129744,1,2018,0,0,0,0,0,20,1,,131016
129783,1,2018,0,0,0,30,0,0,1,,131047
129471,1,2018,0,8000,0,0,0,0,1,,130707
129472,1,2018,0,0,0,0,0,18000,1,,130710
129464,1,2018,0,0,0,10236,0,0,1,,130700
129940,1,2018,0,0,0,18000,0,0,1,,131235
129560,2,,0,0,0,0,0,0,1,,130739
129600,1,2018,0,0,0,60,0,0,1,,130850
129825,1,2018,24,0,0,0,0,0,1,,130857
129437,1,2018,0,42,0,0,0,0,1,,130670
129529,1,2018,0,12000,0,2000,0,0,1,,130780
129417,1,2018,0,0,0,25000,0,0,1,,130639
129394,1,2018,0,20,0,0,0,0,1,,130615
129378,1,2018,40981,0,40000,0,0,0,1,,130605
129575,2,,0,0,0,0,0,0,1,,130603
129370,1,2018,0,4781.59,0,0,0,0,1,,130596
129369,2,,0,0,0,0,0,0,1,,130596
129368,2,,0,0,0,0,0,0,1,,130596
129364,1,2018,0,0,0,23000,0,0,1,,130584
129434,1,2018,0,45600,0,18000,0,0,1,,130671
129427,1,2018,0,0,0,24,0,0,1,,130666
129854,1,2018,16200,0,0,0,0,202456,1,,131119
129422,1,2018,0,13.02,0,0,0,0,1,,130661
129353,1,2018,28.8,0,0,0,0,0,1,,130582
130515,1,2018,0,0,0,15000,0,0,1,,130576
131976,1,2018,0,0,24000,0,0,0,1,,133308
131920,1,2018,24000,0,0,0,0,0,1,,133234
131952,2,,0,0,0,0,0,0,1,,133288
130427,1,2018,0,0,0,32400,0,0,1,,131731
130658,1,2018,0,0,0,13000,0,0,1,,131966
130485,1,2018,0,10200,0,58385,0,0,1,,131782
130608,1,2018,0,0,0,17618,0,0,1,,131908
130801,1,2018,115000,0,0,0,0,0,1,,132119
130390,1,2018,48000,0,0,0,0,0,1,,131697
130418,1,2018,52737.34,0,0,0,0,0,1,,131741
130638,1,2018,0,41393,38500,86436,0,0,1,,131963
130444,1,2018,0,14400,0,0,0,0,1,,131763
130509,1,2018,16600,25601.23,0,0,0,0,1,,131833
130520,1,2018,0,35000,0,0,0,0,1,,131854
130610,1,2018,0,30000,0,22800,0,0,1,,131936
130535,1,2018,0,12000,0,0,0,0,1,,131864
130545,1,2018,0,38170,0,0,0,0,1,,131876
130563,1,2018,25200,0,0,5000,0,0,1,,131884
130602,1,2018,11265,3400,0,0,0,0,1,,131931
130714,1,2018,187200,0,0,0,166606,0,1,,132036
130770,1,2018,41597,0,0,0,0,0,1,,132098
130782,1,2018,11000,0,0,34405,0,0,1,,132103
130787,1,2018,0,105658.81,0,0,0,0,1,,132116
130823,1,2018,0,11160,0,9000,0,0,1,,132163
130821,1,2018,26400,0,0,0,6000,0,1,,132158
130800,1,2018,0,6500,0,0,0,0,1,,132145
130795,1,2018,104072,0,0,0,0,0,1,,132133
130866,1,2018,0,15408,0,0,0,0,1,,132195
130861,1,2018,105832,0,0,0,0,0,1,,132199
130953,1,2018,31176,0,0,0,0,0,1,,132263
130360,1,2018,0,12000,0,0,0,0,1,,131628
130897,1,2018,130259,0,0,0,0,0,1,,132232
130887,1,2018,30000,0,0,0,0,0,1,,132211
130907,1,2018,22200,0,0,0,0,0,1,,132245
130811,2,,0,0,0,0,0,0,1,,132154
130875,1,2018,37902,0,700,4400,0,0,1,,132196
130941,1,2018,0,11400,0,0,0,0,1,,132279
130871,1,2018,100800,0,0,0,0,0,1,,132197
130960,1,2018,0,18000,0,0,0,0,1,,132314
130851,1,2018,0,48000,0,0,0,0,1,,132182
130994,1,2018,0,0,0,36000,0,0,1,,132311
130844,1,2018,0,8000,0,3500,0,0,1,,132169
130854,1,2018,0,0,0,25000,0,0,1,,132187
130981,1,2018,118740.28,0,38000,2000,0,0,1,,132313
130330,1,2018,0,0,0,300246,0,0,1,,130964
129791,1,2018,0,0,0,31200,0,0,1,,131052
130302,1,2018,24000,0,0,0,0,0,1,,131088
130759,1,2018,0,0,0,24750,0,0,1,,131089
130362,2,,0,0,0,0,0,0,1,,131169
130458,2,,0,0,0,0,0,0,1,,131710
130652,2,,0,0,0,0,0,0,1,,131805
130991,1,2018,0,20000,0,0,0,144000,1,,132341
132257,1,2018,0,0,0,20000,0,0,1,,133594
132324,1,2018,0,14000,0,0,0,0,1,,133658
132250,1,2018,0,2000,0,2000,0,0,1,,133589
132252,1,2018,0,28000,0,0,0,0,1,,133355
129062,1,2018,51754,0,0,0,0,217531,1,,130259
129247,1,2018,0,0,11850,0,0,0,1,,130273
129195,1,2018,28080,0,0,0,0,0,1,,130403
129199,1,2018,11025.96,0,0,0,0,0,1,,130407
129197,1,2018,0,0,0,0,0,49000,1,,130406
129406,1,2018,55896,0,0,0,0,0,1,,130642
129509,1,2018,50000,0,0,30000,0,0,1,,130756
129510,2,,0,0,0,0,0,0,1,,130657
129705,1,2018,36000,0,0,0,0,0,1,,130962
129410,2,,0,0,0,0,0,0,1,,130650
129462,1,2018,20000,0,0,0,0,0,1,,130696
129401,1,2018,0,14400,0,0,0,0,1,,130623
129572,1,2018,32200,0,0,28000,0,0,1,,130621
129305,1,2018,0,0,0,18500,0,0,1,,130522
129359,1,2018,51144,0,0,0,0,0,1,,130523
129358,1,2018,51144,0,0,0,0,0,1,,130523
129606,1,2018,30240,0,0,96000,0,90000,1,,130823
129571,1,2018,40380,0,0,0,0,0,1,,130814
129582,1,2018,0,36000,0,0,0,0,1,,130829
129618,1,2018,0,11160,0,0,0,0,1,,130841
129639,1,2018,0,12000,0,0,0,0,1,,130896
129642,1,2018,36000,0,0,0,0,0,1,,130901
129646,1,2018,0,18000,0,0,0,0,1,,130902
130503,1,2018,0,1200,0,0,0,0,1,,131825
130537,1,2018,0,28000,0,0,0,0,1,,131853
130592,1,2018,0,1200,0,0,0,0,1,,131873
130591,1,2018,0,1200,0,0,0,0,1,,131873
129114,1,2018,0,0,0,30000,0,50000,1,,130315
129113,1,2018,0,30000,0,50000,0,150000,1,,130315
129125,1,2018,23160,0,0,12000,0,12000,1,,130329
129709,1,2018,0,0,0,27195,0,0,1,,130963
129708,1,2018,0,0,0,27195,0,0,1,,130963
129150,2,,0,0,0,0,0,0,1,,130354
129171,1,2018,25000,0,0,0,0,0,1,,130277
131911,1,2018,5000,0,0,5000,0,0,1,,133163
131931,1,2018,7560,0,0,0,0,0,1,,133268
131965,1,2018,0,0,0,25000,0,0,1,,133299
131268,1,2018,180000,0,0,0,0,0,1,,132583
131866,1,2018,8000,0,0,0,0,0,1,,133092
131800,1,2018,0,56600,0,0,0,0,1,,133128
132213,1,2018,114075,0,0,0,0,154800,1,,133252
131652,1,2018,28800,0,0,0,0,0,1,,132993
131642,1,2018,11150,0,13000,0,0,0,1,,132972
131646,1,2018,0,0,0,16800,0,0,1,,132989
131617,1,2018,0,32069.28,0,0,0,0,1,,132953
130738,2,,0,0,0,0,0,0,1,,131837
130739,1,2018,10500,0,0,0,0,0,1,,132066
130742,1,2018,0,0,0,5000,0,3000,1,,132069
130744,1,2018,0,0,0,18000,0,0,1,,132071
129284,1,2018,0,151345,0,0,0,0,1,,130489
131150,1,2018,24147,0,0,0,0,0,1,,132294
130671,1,2018,0,0,0,11160,0,0,1,,131990
129285,2,,0,0,0,0,0,0,1,,130490
129286,2,,0,0,0,0,0,0,1,,130491
129831,1,2018,0,0,0,0,0,0,1,,131111
129956,1,2018,0,0,0,26400,0,0,1,,131246
129966,1,2018,0,18000,0,2000,0,0,1,,131262
129979,1,2018,26043.6,0,0,0,0,0,1,,131269
129984,2,,0,0,0,0,0,0,1,,131276
129994,1,2018,0,0,15000,30000,0,0,1,,131287
131105,1,2018,0,74842,0,0,0,0,1,,132437
131145,1,2018,0,30000,0,0,0,0,1,,132480
131152,1,2018,0,20000,10000,0,0,0,1,,132493
131132,1,2018,63000,0,0,0,0,0,1,,132462
131147,1,2018,0,14400,0,0,0,0,1,,132485
131660,1,2018,0,91000,0,0,0,75000,1,,133003
131507,2,,0,0,0,0,0,0,1,,132524
131653,2,,0,0,0,0,0,0,1,,132995
131625,1,2018,0,32211,0,82699,0,0,1,,132886
131754,1,2018,0,0,0,0,0,28800,1,,133067
131658,1,2018,0,49200,0,0,0,0,1,,133001
131648,1,2018,25320,0,0,0,0,0,1,,132871
129616,1,2017,5500,0,0,0,0,0,1,,130723
130293,1,2018,120000,0,0,0,0,0,1,,130724
129977,1,2018,14040,0,108000,0,0,0,1,,130722
129913,1,2018,0,0,0,0,0,2500,1,,130725
129712,1,2018,0,0,9000,11600,0,0,1,,130726
129486,2,,0,0,0,0,0,0,1,,130721
130873,2,,0,0,0,0,0,0,1,,131919
130999,1,2018,168000,0,0,0,51200,0,1,,132344
131048,1,2018,0,0,2300,3300,0,1500,1,,132386
130970,2,,0,0,0,0,0,0,1,,132277
131017,2,,0,0,0,0,0,0,1,,132354
130986,1,2018,0,0,0,15530,0,0,1,,132317
130174,1,2018,0,18000,0,0,0,40920,1,,131166
130601,1,2018,29820,0,0,12000,0,19200,1,,131904
130551,1,2018,0,0,0,15000,0,0,1,,131858
130486,1,2018,100944,48863,0,94935,9746,0,1,,131792
130512,2,,0,0,0,0,0,0,1,,131843
130491,1,2018,13020,0,0,9600,0,0,1,,131790
131013,1,2018,0,0,0,0,0,12000,1,,131955
131121,1,2018,0,0,0,0,0,84000,1,,132445
131032,1,2018,0,18000,0,0,0,18000,1,,132381
131089,1,2018,0,24429.48,0,0,0,0,1,,132422
131067,1,2018,0,19200,0,0,0,0,1,,131879
131628,1,2018,0,15784,0,1800,0,0,1,,132559
131693,1,2018,46116,0,0,0,0,0,1,,133017
131694,1,2018,93841,0,0,400,0,0,1,,133014
129213,2,,0,0,0,0,0,0,1,,130420
129214,2,,0,0,0,0,0,0,1,,130422
129254,1,2018,12600,3500,0,0,0,0,1,,130474
130128,1,2018,32760,0,0,0,0,0,1,,131426
130165,1,2018,0,135000,0,0,0,7000,1,,131447
130183,1,2018,35200,0,0,0,0,0,1,,131478
129552,1,2018,41270.52,0,0,12000,0,0,1,,130801
129547,1,2018,0,0,84000,0,0,0,1,,130800
129937,1,2018,0,14400,0,0,0,0,1,,131236
131513,1,2018,0,0,0,0,7896,12000,1,,132833
131941,1,2018,0,0,0,45130,0,0,1,,133255
131553,1,2018,0,0,0,23000,0,0,1,,132889
131619,1,2018,0,0,0,0,0,1100,1,,132955
132064,1,2018,0,24000,0,0,0,0,1,,133051
131874,1,2018,9600,0,0,0,0,14000,1,,133218
131900,1,2018,0,60000,0,0,0,0,1,,133231
131908,1,2018,0,18000,0,15000,0,5000,1,,133244
131944,1,2018,0,0,0,9600,0,0,1,,133257
131924,1,2018,0,0,0,10800,0,0,1,,133263
132288,1,2018,4000,0,8610,0,0,0,1,,133606
132299,1,2018,0,0,2500,8700,0,0,1,,133607
132295,1,2018,0,0,0,10000,0,0,1,,133613
132356,2,,0,0,0,0,0,0,1,,133732
132307,1,2018,0,0,5100,0,0,23500,1,,133619
131546,1,2018,36000,10000,0,0,0,0,1,,132885
130341,1,2018,0,78000,0,0,0,0,1,,131658
130354,1,2018,0,0,0,52491,0,0,1,,131671
129308,1,2018,32016,0,0,0,0,4800,1,,130527
129363,1,2018,0,0,0,0,0,252000,1,,130593
129309,1,2018,0,17032,0,145515,0,98300,1,,130531
129355,1,2018,0,12000,0,30000,0,40000,1,,130585
130385,1,2018,35000,0,49000,0,0,0,1,,130973
130967,1,2018,0,36000,0,13463,0,10000,1,,132292
130339,1,2018,9200,0,5678,0,0,8400,1,,131587
129391,1,2018,1500,0,0,0,0,0,1,,130618
129395,2,,0,0,0,0,0,0,1,,130626
129396,2,,0,0,0,0,0,0,1,,130631
129297,1,2018,13954,0,0,0,0,20000,1,,130511
129348,1,2018,34800,0,10000,0,0,0,1,,130579
129298,1,2018,61300,0,0,0,0,0,1,,130513
132199,2,,0,0,0,0,0,0,1,,133351
132329,1,2018,31000,0,0,0,0,0,1,,133639
132243,1,2018,0,60000,0,0,0,0,1,,133348
130273,1,2018,252000,0,0,0,0,0,1,,131306
130280,1,2018,120000,0,0,0,10800,0,1,,131335
130323,1,2018,15600,24000,70000,0,0,0,1,,131608
130397,1,2018,128000,50000,0,20000,0,0,1,,131715
130288,1,2018,0,14000,0,0,0,14000,1,,131321
130308,1,2018,0,0,0,18000,0,0,1,,131613
130188,1,2018,0,0,0,17000,0,0,1,,131490
130180,1,2018,0,0,0,12000,0,0,1,,131483
130185,1,2018,0,0,0,20292,0,0,1,,131489
130476,1,2018,66000,0,0,0,0,0,1,,131789
130158,1,2018,0,0,0,12000,0,0,1,,131464
130241,1,2018,0,0,0,18000,0,0,1,,131548
130680,1,2018,28000,0,0,0,0,0,1,,132012
130698,1,2018,0,11625,0,0,0,0,1,,132025
130702,1,2018,14400,0,0,24000,0,0,1,,132034
130709,1,2018,0,0,0,0,0,32000,1,,132037
130710,1,2018,0,0,0,9000,0,0,1,,132042
132131,1,2018,36000,0,0,0,0,0,1,,133503
132095,1,2018,84000,0,0,0,0,0,1,,133455
132144,2,,0,0,0,0,0,0,1,,133515
132113,1,2018,55200,0,0,0,0,0,1,,133479
132130,1,2018,24000,0,0,0,0,0,1,,133500
132135,1,2018,22000,0,0,0,0,0,1,,133508
129862,1,2018,70800,0,0,0,0,0,1,,131137
130549,1,2018,0,0,23358.82,31806.95,0,0,1,,131160
129869,1,2018,120000,0,0,0,0,0,1,,131151
129910,1,2018,0,0,0,900,0,0,1,,131202
129911,1,2018,0,0,4400,38425,0,0,1,,131173
129900,1,2018,0,0,36000,0,0,0,1,,131177
129904,1,2018,2400,7200,0,0,0,0,1,,131189
130900,1,2018,0,18000,0,0,0,43977,1,,132216
131066,2,,0,0,0,0,0,0,1,,132402
130997,1,2018,0,0,0,18000,0,0,1,,132334
131711,1,2018,0,0,0,2500,0,0,1,,133044
131026,1,2018,0,0,0,30000,0,9600,1,,132336
129445,1,2018,0,0,0,11831,23460,0,1,,130675
129299,2,,0,0,0,0,0,0,1,,130516
131033,1,2018,86731.96,0,0,0,0,0,1,,131846
129479,1,2018,0,0,0,36000,14040,0,1,,130699
130480,1,2018,0,0,0,9600,0,0,1,,131569
129331,1,2018,100344,0,0,24500,0,251400,1,,130549
129336,1,2018,40850,0,0,0,0,0,1,,130559
129387,1,2018,195,0,138620,0,0,0,1,,130612
129398,1,2018,0,18000,0,0,0,0,1,,130630
131557,1,2018,65935.68,0,0,2500,0,0,1,,132539
131936,2,,0,0,0,0,0,0,1,,133270
131843,2,,0,0,0,0,0,0,1,,133182
131747,2,,0,0,0,0,0,0,1,,133055
131942,1,2018,34320,0,0,0,0,0,1,,133216
131845,1,2018,0,120000,0,0,0,3000,1,,133185
131828,2,,0,0,0,0,0,0,1,,133162
131857,1,2018,0,36308.73,0,0,0,0,1,,133195
131861,1,2018,0,0,0,0,0,84000,1,,133204
131728,1,2018,0,6000,0,0,0,169800,1,,133028
131839,1,2018,11592,0,0,0,0,0,1,,133180
132116,1,2018,51480,0,0,0,0,0,1,,131097
131499,1,2018,0,0,9000,20800,0,0,1,,132548
131723,1,2018,52200,0,0,0,0,0,1,,133046
132087,2,,0,0,0,0,0,0,1,,132761
132102,2,,0,0,0,0,0,0,1,,133471
130878,1,2018,37080,0,0,0,0,0,1,,132212
130868,1,2018,0,11160,0,3500,0,0,1,,132214
130885,1,2018,58310,0,0,0,0,0,1,,132225
130805,1,2018,0,14400,0,10800,0,0,1,,132131
130804,1,2018,0,11160,0,1450,0,0,1,,131679
130446,1,2018,0,94683.42,0,0,0,0,1,,131724
130457,2,,0,0,0,0,0,0,1,,131777
130659,2,,0,0,0,0,0,0,1,,131985
130540,1,2018,0,106474,0,287604,0,0,1,,131835
130635,1,2018,0,0,0,0,0,8400,1,,131971
131120,1,2018,0,0,0,0,10800,162000,1,,132455
131151,1,2018,9520,0,0,0,0,0,1,,132489
131269,1,2018,36600,0,30000,0,0,0,1,,132609
131035,2,,0,0,0,0,0,0,1,,132326
131084,1,2018,46552,0,0,0,0,0,1,,132401
132193,1,2018,0,0,0,96000,0,0,1,,133546
132216,1,2018,0,0,0,17100,0,0,1,,133491
132198,1,2018,14000,0,0,0,0,0,1,,133554
130237,2,,0,0,0,0,0,0,1,,131510
130329,1,2018,0,0,0,36000,0,10000,1,,131603
130319,2,,0,0,0,0,0,0,1,,131640
129374,1,2018,24589.8,0,0,0,0,0,1,,130595
129390,1,2018,0,0,0,0,0,92000,1,,130616
129418,1,2018,0,18000,0,0,0,0,1,,130656
129430,1,2018,0,40081.06,0,800,0,0,1,,130663
131601,1,2018,0,50000,0,0,0,0,1,,132942
131558,1,2018,39000,0,0,36000,0,0,1,,132897
131577,2,,0,0,0,0,0,0,1,,132883
131589,1,2018,0,12000,29100,0,0,0,1,,132930
130229,1,2018,56000,0,0,0,0,0,1,,131530
130460,1,2018,0,6600,0,0,0,36000,1,,131196
130225,1,2018,13800,0,0,4500,0,0,1,,131197
130251,1,2018,0,0,0,7500,0,0,1,,131194
131394,1,2018,0,37479,108543.12,4800,0,0,1,,131534
130463,1,2018,0,157303,0,0,0,53626,1,,131192
129876,1,2018,0,142641,0,0,0,57439,1,,131161
130386,1,2018,133000,0,0,0,0,0,1,,131190
129872,1,2018,0,74860,0,54586,0,0,1,,131158
129871,1,2018,0,0,0,20671,0,0,1,,131156
130256,1,2018,28200,0,0,0,0,0,1,,131557
130984,1,2018,0,428574.19,0,105000,0,72000,1,,131560
130439,1,2018,0,0,0,20000,0,0,1,,131561
130257,1,2018,0,0,0,66761,0,0,1,,131562
130258,1,2018,0,0,0,30000,0,0,1,,131563
130451,1,2018,19200,0,0,0,0,0,1,,131564
130265,1,2018,25400,0,0,0,35100,0,1,,131577
130425,1,2018,20000,0,0,0,0,0,1,,131579
130266,1,2018,0,31500,0,28000,0,15696,1,,131580
130518,1,2018,93800,0,0,0,18000,0,1,,131581
130268,1,2018,0,48000,25740,0,0,24000,1,,131582
130270,1,2018,30000,10000,0,0,0,0,1,,131584
130364,1,2018,187200,0,0,64344.92,0,0,1,,131629
130306,1,2018,0,20000,0,0,0,0,1,,131624
130299,1,2018,36000,0,0,0,0,0,1,,131615
130291,1,2018,0,13020,0,14300,0,0,1,,131604
130365,1,2017,0,0,48000,0,0,150296,1,,131634
130309,1,2018,0,11160,0,0,0,0,1,,131623
130487,1,2018,0,0,0,119160,0,0,1,,131607
130611,1,2018,127500,0,0,0,0,0,1,,131641
129920,1,2018,0,4500,0,0,0,0,1,,131206
130393,1,2018,0,0,0,24000,0,0,1,,131652
131341,1,2018,0,0,72000,0,0,0,1,,132682
130342,1,2018,0,0,0,14400,0,0,1,,131657
130334,1,2018,0,25888,0,0,0,0,1,,131650
130326,1,2018,0,165847,0,0,0,0,1,,131644
131140,1,2018,0,0,0,20000,0,0,1,,132478
131148,1,2018,48000,0,0,0,0,9000,1,,132484
131154,1,2018,30000,0,50000,20000,0,0,1,,132497
130213,1,2018,0,0,0,20000,0,0,1,,131494
130749,1,2018,0,0,0,14000,0,0,1,,131761
130644,1,2018,0,0,0,0,0,36000,1,,131770
130420,1,2018,0,0,0,8000,0,0,1,,131738
130629,1,2018,0,0,0,10000,0,0,1,,131773
131100,1,2018,0,40000,0,0,0,0,1,,132440
131259,1,2018,0,21600,0,0,0,0,1,,132570
131125,1,2018,0,0,0,12000,0,0,1,,132453
131291,1,2018,18000,0,0,0,0,0,1,,132639
130845,2,,0,0,0,0,0,0,1,,132168
130836,1,2018,2772396,0,0,0,0,0,1,,132172
130824,1,2018,11335.68,0,0,0,0,0,1,,132155
130798,1,2018,25200,0,0,0,0,0,1,,132124
129112,1,2018,0,0,12000,10000,0,0,1,,130275
129117,1,2018,0,0,16800,0,0,0,1,,130325
129123,1,2018,0,0,0,30000,0,0,1,,130331
130473,1,2018,98639.84,0,0,0,0,0,1,,131793
130484,1,2018,8900,0,0,11160,0,0,1,,131804
130493,2,,0,0,0,0,0,0,1,,131814
130495,2,,0,0,0,0,0,0,1,,131822
132139,1,2018,0,18000,24000,12000,0,0,1,,133456
131975,1,2018,0,21600,0,0,0,0,1,,133301
131926,1,2018,0,12000,0,0,0,0,1,,133258
131473,1,2018,41750,0,0,32400,0,0,1,,132784
131494,1,2018,0,0,0,20000,0,0,1,,132836
131527,1,2018,0,0,0,35000,0,0,1,,132869
131541,1,2018,0,0,0,32000,0,0,1,,132882
132108,1,2018,0,0,0,21600,0,0,1,,133474
131555,1,2018,0,0,0,0,48600,0,1,,132894
130950,1,2018,0,20000,0,0,0,0,1,,132290
132186,1,2018,0,0,0,21600,0,0,1,,133364
132218,1,2018,18000,0,0,0,0,0,1,,133365
132195,1,2018,0,0,0,21600,0,0,1,,133366
132002,1,2018,60000,0,0,0,0,72000,1,,133334
129627,1,2018,0,0,0,18000,0,0,1,,130855
130896,1,2018,30000,0,0,0,0,0,1,,131772
130378,1,2018,72000,0,0,0,0,12000,1,,131682
130343,1,2018,32400,0,0,0,0,0,1,,131656
130350,1,2018,0,24960,0,0,0,0,1,,131666
132291,1,2018,25200,0,0,0,0,0,1,,133609
130022,1,2018,0,0,0,0,0,57000,1,,131323
132136,1,2018,25000,0,0,0,0,0,1,,133435
130033,1,2018,0,68000,0,0,0,0,1,,131330
131791,2,,0,0,0,0,0,0,1,,133131
130026,1,2018,0,0,0,0,0,12000,1,,131326
130838,1,2018,54000,0,0,0,0,0,1,,131374
131510,1,2018,0,18000,0,0,0,0,1,,132852
131520,1,2018,54000,0,4320,0,0,0,1,,132862
130278,1,2018,0,0,0,21000,0,0,1,,131593
130285,1,2018,0,0,0,48000,0,0,1,,131597
130298,1,2018,0,0,0,19200,0,0,1,,131605
130304,1,2018,0,66000,0,0,0,0,1,,131622
130321,2,,0,0,0,0,0,0,1,,131637
131053,1,2018,0,48000,0,0,0,20000,1,,132399
129893,1,2017,0,60000,0,0,0,20000,1,,131180
132008,2,,0,0,0,0,0,0,1,,133327
132079,2,,0,0,0,0,0,0,1,,133447
129178,1,2018,0,36000,0,0,0,0,1,,130251
129216,1,2018,36000,0,0,0,0,0,1,,130421
129246,1,2018,0,0,113267,0,30030,90973.23,1,,130425
129231,1,2018,15000,0,0,0,0,0,1,,130438
130322,1,2018,0,44179.68,0,0,0,0,1,,131546
130314,1,2018,0,110000,0,40000,0,0,1,,131619
130231,1,2018,30000,0,0,0,0,0,1,,131527
129118,1,2018,0,24000,0,0,0,0,1,,130327
129129,2,,0,0,0,0,0,0,1,,130338
129141,1,2018,0,0,12000,13000,0,0,1,,130345
130723,1,2018,0,570130.18,0,0,0,0,1,,132031
130663,1,2018,0,28000,0,0,0,0,1,,131987
130681,1,2018,0,27787.09,0,0,0,0,1,,132010
130634,2,,0,0,0,0,0,0,1,,131959
129653,1,2018,128019,0,0,500,0,8000,1,,130893
129865,1,2018,0,30000,0,0,0,0,1,,131146
129873,1,2018,0,0,0,0,0,180000,1,,131155
129898,2,,0,0,0,0,0,0,1,,131184
129903,1,2018,52000,30000,0,0,0,0,1,,131191
129906,1,2018,28664.6,0,0,0,0,0,1,,131198
131873,1,2018,0,0,0,10000,0,0,1,,133219
131897,1,2018,0,0,0,36000,0,0,1,,133240
132112,1,2018,17000,0,0,0,0,0,1,,133482
129133,2,,0,0,0,0,0,0,1,,130339
129227,1,2018,70000,0,0,0,0,0,1,,130356
129172,1,2018,35000,0,0,0,0,0,1,,130360
129161,1,2018,0,54813,36465,0,0,0,1,,130369
129192,1,2018,96602,85000,0,0,0,0,1,,130390
129222,1,2018,3609.72,0,0,0,2400,0,1,,130410
130419,1,2018,0,0,0,0,0,115515,1,,131739
130556,1,2018,0,0,0,0,0,60000,1,,131875
130202,1,2018,0,0,0,18000,0,0,1,,131408
130361,1,2018,54000,0,0,0,0,19200,1,,131670
130411,1,2018,12850,800,0,0,0,0,1,,131691
130955,1,2018,0,0,0,0,0,150000,1,,132254
130424,1,2018,0,0,0,60000,0,0,1,,131701
130490,1,2017,0,0,0,69648,0,60981,1,,131781
130472,1,2018,0,0,21060,12000,0,0,1,,131784
131044,1,2018,0,0,18216,148124,0,50000,1,,132301
130413,1,2018,0,0,0,30000,0,0,1,,131700
130478,2,,0,0,0,0,0,0,1,,131787
131075,1,2018,14400,0,0,30000,0,0,1,,131818
130597,1,2018,0,30000,0,0,0,0,1,,131839
131524,2,,0,0,0,0,0,0,1,,132801
131274,1,2018,0,21056,0,42986,0,0,1,,132021
130571,1,2018,0,0,0,24000,0,0,1,,131834
130691,1,2018,0,10000,0,0,0,0,1,,132016
131302,1,2018,26400,14400,0,0,0,30000,1,,132635
131746,1,2018,0,24000,0,12000,0,0,1,,132931
131408,1,2018,0,0,0,80000,0,0,1,,132582
131409,2,,0,0,0,0,0,0,1,,132737
131393,1,2018,0,0,0,30000,0,0,1,,132746
131311,1,2018,0,0,0,143468.62,0,0,1,,132663
131036,1,2018,23505.6,0,0,0,0,0,1,,132339
131315,1,2018,0,0,0,14400,0,0,1,,132665
131443,1,2018,0,0,0,0,0,14000,1,,132675
130998,2,,0,0,0,0,0,0,1,,132306
130668,1,2018,28800,0,0,0,0,0,1,,131924
129501,1,2018,0,0,0,30000,0,0,1,,130742
131829,1,2018,15000,0,0,25000,0,35000,1,,133093
131087,1,2018,27000,0,0,10000,0,0,1,,132417
131762,1,2018,0,0,0,36000,0,0,1,,133101
131770,2,,0,0,0,0,0,0,1,,133103
131018,1,2018,0,0,0,48000,0,0,1,,132370
131775,2,,0,0,0,0,0,0,1,,133105
131157,1,2018,84000,0,0,0,0,0,1,,132490
131163,1,2018,0,0,10500,9500,0,0,1,,132500
131164,1,2018,0,0,0,25000,0,0,1,,132502
130682,1,2018,0,0,0,0,0,4980,1,,131994
130720,2,,0,0,0,0,0,0,1,,132047
130718,1,2018,0,26400,0,0,0,0,1,,132045
130725,1,2018,0,157044.02,0,0,0,0,1,,132050
131332,2,,0,0,0,0,0,0,1,,132624
131377,2,,0,0,0,0,0,0,1,,132693
131406,2,,0,0,0,0,0,0,1,,132744
131430,2,,0,0,0,0,0,0,1,,132772
131671,1,2018,0,0,0,24000,0,0,1,,132901
131676,1,2018,0,0,0,20000,0,0,1,,132915
131685,1,2018,24000,0,0,0,0,0,1,,132921
130837,1,2018,5000,70000,0,0,0,0,1,,132171
130797,1,2018,0,0,0,18000,0,0,1,,132118
131182,1,2018,0,18000,0,0,0,0,1,,132529
130825,1,2018,11000,0,0,0,0,0,1,,132091
130785,1,2018,0,72000,0,0,0,0,1,,132109
130769,2,,0,0,0,0,0,0,1,,132094
131480,1,2018,66000,0,0,0,0,0,1,,132780
131465,1,2018,0,60000,0,0,0,0,1,,132791
131444,1,2018,0,14400,0,0,0,0,1,,132291
129208,1,2018,0,0,0,0,0,0,1,,130416
129211,1,2018,60000,0,0,0,0,0,1,,130418
129212,2,,0,0,0,0,0,0,1,,130419
131716,1,2018,0,107402,0,155655,0,8278,1,,133054
130933,1,2018,0,0,0,0,0,2000,1,,132039
130932,2,,0,0,0,0,0,0,1,,132039
131139,2,,0,0,0,0,0,0,1,,132470
130728,1,2018,48000,0,13557,0,0,0,1,,132032
